gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,identifiedBy,dateIdentified,recordedBy
3084044466,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla microcephala,SPECIES,PH,"Diteke, Baler",Luzon,1935-09-15 0:00:00,3865937,3865937,PRESERVED_SPECIMEN,MICH,,,Jose V. Santos
3084044462,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cephalophora,SPECIES,PH,Panay,Capiz,1923-05-01 0:00:00,3868161,3868161,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084044381,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla disparifolia,SPECIES,PH,"Botol River, Camarines sur Luzon",Bicol,1928-12-01 0:00:00,3867545,3867545,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084044366,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla whitfordii,SPECIES,PH,Camp Stotsenburg (Mt. Pinatubo),Central Luzon,1927-05-01 0:00:00,3864035,3864035,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084044315,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla inaequifolia,SPECIES,PH,"Drainage of Dakil River, 17k east of Pangil; concession of International Hardwood and Veneer",Quezon,1963-10-24 0:00:00,3866786,3866786,PRESERVED_SPECIMEN,MICH,,,William L. Stern
3084043617,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla astronioides,SPECIES,PH,Los Baños (Mt. Maquiling),Calabarzon,1917-06-01 0:00:00,3868768,3868768,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084043546,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla quadrifolia,SPECIES,PH,"Mt. [illegible], Luzon",Sorsogon,1916-03-01 0:00:00,3865075,3865075,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084042613,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla myrtiformis,SPECIES,PH,"Mt. Bulusan, Luzon",Sorsogon,1947-07-01 0:00:00,3865714,3865714,PRESERVED_SPECIMEN,MICH,,,M. D. Sulit
3084042483,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla halconensis,SPECIES,PH,Mt. Timbaban,Capiz,1923-05-01 0:00:00,3866983,3866983,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084042463,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla astronioides,SPECIES,PH,Camp Stotsenburg (Mt. Pinatubo),Central Luzon,1927-05-01 0:00:00,3868768,3868768,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084042316,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla magnifica,SPECIES,PH,Mt. Makiling,no data,1914-03-28 0:00:00,3188507,3188507,PRESERVED_SPECIMEN,MICH,,,N. Catalan
3084041550,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla whitfordii,SPECIES,PH,Luzon,Albay,1928-09-01 0:00:00,3864035,3864035,PRESERVED_SPECIMEN,MICH,,,"M. Ramos, G. Edano"
3084041437,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla teysmanni,SPECIES,PH,"Del Monte, Mindanao",Bukidnon,1940-12-01 0:00:00,3864353,3864353,PRESERVED_SPECIMEN,MICH,,,H. H. Bartlett
3084041401,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla multialata,SPECIES,PH,Gubang and Mupo Mountains,Mindanao,1941-02-26 0:00:00,3865796,3865796,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084041395,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla myrtiformis,SPECIES,PH,Mt. McKinley,Davao,1946-09-04 0:00:00,3865714,3865714,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084039307,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla setigera,SPECIES,PH,"Isabela de Basilan, Land Grant of the University of Philippines",Zamboanga,1941-01-05 0:00:00,3864618,3864618,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084038602,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla microcephala,SPECIES,PH,"Drainage of Dakil River, 17k east of Pangil; concession of International Hardwood and Veneer Co",Quezon,1963-10-24 0:00:00,3865937,3865937,PRESERVED_SPECIMEN,MICH,,,William L. Stern
3084038555,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla banahaensis,SPECIES,PH,"Saguiran Mountain, Mindanao",Mindanao,1941-02-26 0:00:00,3868662,3868662,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084038552,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cephalophora,SPECIES,PH,Muralong Mountain,Kabasalan,1940-11-27 0:00:00,3868161,3868161,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084038529,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla multiflora,SPECIES,PH,Forest at the summit of Mt. Makiling,Calabarzon,1914-01-24 0:00:00,3865732,3865770,PRESERVED_SPECIMEN,MICH,,,F. C. Gates & E. Quisumbing
3084038444,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla setigera,SPECIES,PH,"Muralong Mountain, near Kabasalan",Zamboanga,1940-11-27 0:00:00,3864618,3864618,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084038361,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla coriacea,SPECIES,PH,"Lake Balinsasayao, c. 15 km NW of Dumaguete",Negros Oriental,1982-08-11 0:00:00,3867838,3867838,PRESERVED_SPECIMEN,MICH,,,K. R. Erickson & Paul D. Heideman
3084037616,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,,GENUS,PH,[illegible] Banguet,Calabarzon,,3188506,,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084037602,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,,GENUS,PH,"Kolago River, Luzon",Bicol,1928-11-01 0:00:00,3188506,,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084037571,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla ferruginea,SPECIES,PH,Mt. Potianay,Bicol,1928-11-01 0:00:00,3867209,3867209,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084037303,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla pendula,SPECIES,PH,Boguis Mountain,Luzon,,3865291,3865291,PRESERVED_SPECIMEN,MICH,,,H. H. Bartlett
3084036526,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla dallciana,SPECIES,PH,Mt. Potianay,Bicol,1928-11-01 0:00:00,8761487,8761487,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084036379,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla merrittii,SPECIES,PH,Mt. Potianay,Bicol,1928-11-01 0:00:00,3865974,3865974,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084036346,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla whitfordii,SPECIES,PH,"Rim of crater, Mt. Banahao",no data,1913-10-18 0:00:00,3864035,3864035,PRESERVED_SPECIMEN,MICH,,,F. R. Amos
3084035371,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla myrtiformis,SPECIES,PH,Mt. Madooy,Bicol,1928-11-01 0:00:00,3865714,3865714,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084034616,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,,GENUS,PH,"Kolago River, Luzon",Bicol,1928-11-01 0:00:00,3188506,,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084034519,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla merrittii,SPECIES,PH,Mt. Potianay,Bicol,1920-11-01 0:00:00,3865974,3865974,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084034487,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla pulleana,SPECIES,PH,"Mt. Bulusan, Luzon",Sorsogon,1916-03-01 0:00:00,3865135,3865135,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084032694,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla myrtiformis,SPECIES,PH,"Luzon, Mt. Makiling",Laguna,1935-11-24 0:00:00,3865714,3865714,PRESERVED_SPECIMEN,MICH,,,H. H. Bartlett
3084032518,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla astronioides,SPECIES,PH,Mt. Makiling,Calabarzon,1935-11-24 0:00:00,3868768,3868768,PRESERVED_SPECIMEN,MICH,,,H. H. Bartlett
3084032510,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla elegans,SPECIES,PH,"Mindanao, Linabo Mountain, near Kabasalan",Mindanao,1940-12-16 0:00:00,3867471,3867471,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084031607,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla setigera,SPECIES,PH,"Mindanao, Linabo Mountain, near Kabasalan",Mindanao,1940-12-16 0:00:00,3864618,3864618,PRESERVED_SPECIMEN,MICH,,,Liborio Ela Ebalo
3084031572,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla magnifica,SPECIES,PH,Panay,Capiz,1923-05-01 0:00:00,3188507,3188507,PRESERVED_SPECIMEN,MICH,,,G. Edano
3084031499,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla ovalis,SPECIES,PH,Iposin (Mt. Bulusan),Sorsogon,1916-03-01 0:00:00,3865523,3865523,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3084031413,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla pendula,SPECIES,PH,Camp Stotsenburg (Mt. Pinatubo),Central Luzon,1927-05-01 0:00:00,3865291,3865291,PRESERVED_SPECIMEN,MICH,,,A. D. E. Elmer
3067589345,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia catappa,SPECIES,PH,,Davao del Sur,2017-05-09 15:09:14,3189394,3189394,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2018-01-02 7:49:25,chris007
3061711538,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia catappa,SPECIES,PH,,Davao del Sur,2021-03-10 8:51:40,3189394,3189394,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2021-03-10 7:41:10,Greg III Espera
3061541514,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia neotaliala,SPECIES,PH,,Davao del Sur,2021-03-01 20:39:30,3699873,3699469,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2021-03-02 23:25:04,Greg III Espera
3059019722,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis,SPECIES,PH,,Rizal,2021-01-12 15:00:00,3188685,3188685,HUMAN_OBSERVATION,iNaturalist,barasshs-maryjoy-gandia-grade11,2021-01-12 7:00:34,barasshs-maryjoy-gandia-grade11
3058822101,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla speciosa,SPECIES,PH,,Camiguin,2013-05-06 9:11:00,3864570,3864570,HUMAN_OBSERVATION,iNaturalist,Franca Wermuth,2021-03-05 16:09:05,Franca Wermuth
3046127905,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon edule,SPECIES,PH,s. loc.,,,3866993,3866993,PRESERVED_SPECIMEN,SMF,,,
3046125904,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia williamsii,SPECIES,PH,"Luzon, Prov. of Rizal, San Isidor",,,3869125,3869125,PRESERVED_SPECIMEN,SMF,,,
3046124909,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon lanceolatum,SPECIES,PH,s. loc.,,,3867290,3865932,PRESERVED_SPECIMEN,SMF,,,
3046123891,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium incrassatum,SPECIES,PH,Camiguin de Mindanao,,,3184147,3184147,PRESERVED_SPECIMEN,SMF,,,
3046123890,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Beccarianthus,Beccarianthus pulcherrimus,SPECIES,PH,"Negros, Canlaon Volcano",,,3867133,3867133,PRESERVED_SPECIMEN,SMF,,,
3046123886,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia calamansanay,SPECIES,PH,Luzon,,,3699123,3698894,PRESERVED_SPECIMEN,SMF,,,
3046122647,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia vulcanica,SPECIES,PH,Camiguin de Mindanao,,,7922995,7922995,PRESERVED_SPECIMEN,SMF,,,
3046121896,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Melaleuca,Melaleuca cajuputi,SUBSPECIES,PH,s.loc.,,,5415897,5415885,PRESERVED_SPECIMEN,SMF,,,
3046057857,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla pendula,SPECIES,PH,"Luzon, Benguet Subprovince",,,3865291,3865291,PRESERVED_SPECIMEN,SMF,,,
3046056872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla quadrifolia,SPECIES,PH,"Luzon, Prov. of Laguna, Dahican River",,,3864331,3865075,PRESERVED_SPECIMEN,SMF,,,
3046056868,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Anerincleistus,Anerincleistus philippinensis,SPECIES,PH,"Palawan, Malapaya Bay",,,3858659,3858659,PRESERVED_SPECIMEN,SMF,,,
3046055880,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma fuscum,SPECIES,PH,"Luzon, Prov. of Bataan, Mt. Mariveles",,,3861038,3861038,PRESERVED_SPECIMEN,SMF,,,
3046054845,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cordata,SPECIES,PH,"Luzon, Benguet Subprovince",,,3867874,3867874,PRESERVED_SPECIMEN,SMF,,,
3046053900,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma malabathricum,SPECIES,PH,Luzon,,,3858674,3188511,PRESERVED_SPECIMEN,SMF,,,
3046051886,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla whitfordii,SPECIES,PH,"Negros, Canlaon Volcano",,,3864035,3864035,PRESERVED_SPECIMEN,SMF,,,
3046050870,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla ramiflora,SPECIES,PH,"Luzon, Prov. of Bataan, Mt. Mariveles.",,,3865009,3865009,PRESERVED_SPECIMEN,SMF,,,
3046049863,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla merrittii,SPECIES,PH,"Luzon, Prov. of Laguna, Dahican River",,,3866012,3865974,PRESERVED_SPECIMEN,SMF,,,
3046048852,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla amplifolia,SPECIES,PH,"Luzon, Benguet Subprovince",,,3868963,3868963,PRESERVED_SPECIMEN,SMF,,,
3044760604,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Punica,Punica granatum,SPECIES,PH,,Davao del Sur,2017-12-25 15:23:00,5420901,5420901,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2020-07-27 10:09:02,Greg III Espera
3044645617,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Punica,Punica granatum,SPECIES,PH,,Davao del Sur,2017-12-25 15:23:00,5420901,5420901,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2020-07-27 10:08:49,Greg III Espera
3042974986,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Rotala,Rotala indica,SPECIES,PH,,,,3188674,3188674,HUMAN_OBSERVATION,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,
3042964625,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia epilobioides,SPECIES,PH,,,,5545336,5545336,HUMAN_OBSERVATION,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,
3037054877,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon cumingii,SPECIES,PH,"Luzon, provincia Tayabas et montes S. Christoval et Maijaija.",,1836-01-01 0:00:00,8171633,3867279,PRESERVED_SPECIMEN,PRC,C. Presl,,"Cuming,H."
3037040695,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Beccarianthus,Beccarianthus pulcherrimus,SPECIES,PH,Canlaon Volcano Negros,,1910-04-01 0:00:00,5600231,3867133,PRESERVED_SPECIMEN,PRC,E. D. Merrill,,"Merrill,E.D."
3032030443,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,SPECIES,PH,,Davao del Norte,2021-01-22 13:59:22,5420380,5420380,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2021-01-22 9:42:25,Greg III Espera
3029002020,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium incrassatum,SPECIES,PH,Camiguin de Mindanao,,1912-04-01 0:00:00,5419354,3184147,PRESERVED_SPECIMEN,JE,orig.,,"Ramos,M."
3029000041,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla multiflora,SPECIES,PH,Camiguin de Mindanao,,1912-04-01 0:00:00,3864072,3865770,PRESERVED_SPECIMEN,JE,orig.,,"Ramos,M."
3028977991,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla quadrifolia,SPECIES,PH,"Luzon, Prov. of Laguna, Dahican River",,1912-09-01 0:00:00,3864331,3865075,PRESERVED_SPECIMEN,JE,orig.,,"Ramos,M."
3018086359,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum indicum,SPECIES,PH,,Davao del Sur,2019-08-29 9:41:00,3699632,3699632,HUMAN_OBSERVATION,iNaturalist,Carlos G Velazco-Macias,2019-09-11 0:43:09,Carlos G Velazco-Macias
3017996313,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum indicum,SPECIES,PH,,Davao del Sur,2018-04-24 7:43:49,3699632,3699632,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2019-04-10 17:25:47,Greg III Espera
3017941366,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum indicum,SPECIES,PH,,Davao del Sur,2019-08-29 15:36:45,3699632,3699632,HUMAN_OBSERVATION,iNaturalist,Shawn O'Donnell,2020-03-13 7:37:06,kalei19
3013940799,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Pleroma,Pleroma heteromalla,SPECIES,PH,,Benguet,2020-12-27 10:52:10,7524822,7524822,HUMAN_OBSERVATION,iNaturalist,someplant,2021-07-17 22:32:12,Francesco Ricciardi
3008453860,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,SPECIES,PH,,Metropolitan Manila,2020-12-21 11:20:16,5420380,5420380,HUMAN_OBSERVATION,iNaturalist,sleepyapollo,2020-12-21 4:13:22,sleepyapollo
2999134395,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia catappa,SPECIES,PH,,Davao del Sur,2020-04-24 15:25:03,3189394,3189394,HUMAN_OBSERVATION,iNaturalist,milton norman medina,2020-04-27 4:50:07,kalei19
2992875574,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,SPECIES,PH,,Davao del Norte,2020-11-15 10:01:32,5420380,5420380,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2020-11-15 5:46:47,Greg III Espera
2992832520,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia speciosa,SPECIES,PH,,Metropolitan Manila,2020-09-25 13:52:00,3188724,3188724,HUMAN_OBSERVATION,iNaturalist,Giovanni Tapang,2020-09-27 15:25:38,Giovanni Tapang
2992733594,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,SPECIES,PH,,Davao del Norte,2020-11-15 10:13:18,5420380,5420380,HUMAN_OBSERVATION,iNaturalist,Greg III Espera,2020-11-15 5:44:58,Greg III Espera
2992695506,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis,SPECIES,PH,,Davao del Sur,2020-08-24 13:04:00,3188685,3188685,HUMAN_OBSERVATION,iNaturalist,Lijin Huang (紫楝),2020-11-30 4:13:28,Greg III Espera
2984470868,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea hyssopifolia,SPECIES,PH,,Lanao del Norte,2020-11-06 12:06:07,3188698,3188698,HUMAN_OBSERVATION,iNaturalist,Ralf Benjo,2020-11-10 16:19:47,Ralf Benjo
2984086301,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cumingii,SPECIES,PH,,,,4935920,4935920,LIVING_SPECIMEN,B,Leuenberger,,
2981283081,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia cumingiana,SPECIES,PH,[Corregidor],,,3870043,3870043,PRESERVED_SPECIMEN,M,,,"Cuming, H. (no. 999)"
2981282276,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia acuminatissima,SPECIES,PH,"Luzon, Montalban Rizal Province",,1909-06-01 0:00:00,3870353,3870353,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 12498)"
2981282055,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium crassilimbum,SPECIES,PH,"Luzon, Rizal Province",,1913-02-01 0:00:00,3184041,3184041,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 14208)"
2981282034,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium costulatum,SPECIES,PH,Montalban (Rizal),,1903-11-01 0:00:00,3184177,3184177,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 7243)"
2981281716,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon lanceolatum,SPECIES,PH,[Luzon],,,3865932,3865932,PRESERVED_SPECIMEN,M,,,"Cuming, H. (no. 917)"
2981281124,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia sargentii,SPECIES,PH,"Luzon, Rizal province",,1913-02-01 0:00:00,5417015,5417015,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 14235)"
2981280952,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia montalbanica,SPECIES,PH,Montalban Rizal Province,,1915-05-01 0:00:00,5416272,5416272,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 13307)"
2981280601,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia williamsii,SPECIES,PH,,,,3869125,3869125,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 6286)"
2981279278,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia pulchra,SPECIES,PH,Luzon,,,5601349,5601349,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 3156)"
2981278796,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium crassipes,SPECIES,PH,Montalban (Rizal),,1906-02-01 0:00:00,3183980,3183980,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 7254)"
2981277405,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium benguetense,SPECIES,PH,"Benguet, Palau",,,3184649,3184649,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 2492)"
2981276680,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia megalophylla,SPECIES,PH,"Luzon, Umiray, Tayabas prov.",,1915-05-01 0:00:00,5556613,5556613,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 13596)"
2981276325,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia williamsii,SPECIES,PH,"San Isidro, Prov. of Rizal, Luzon",,1910-06-01 0:00:00,3869125,3869125,PRESERVED_SPECIMEN,M,,,"Ramos, M. (no. 451)"
2981274187,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia cumingiana,SPECIES,PH,,,,5601463,3870043,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 6270)"
2981274042,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium striatulum,SPECIES,PH,"Montalban, Rizal",,1906-02-01 0:00:00,3183630,3183630,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 7267)"
2981274041,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium merrittianum,SPECIES,PH,Montalban (Rizal),,1905-08-01 0:00:00,3183640,3183640,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 6038)"
2981273160,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia montalbanica,SPECIES,PH,"Rizal Province, Luzon",,1913-07-01 0:00:00,5416272,5416272,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 14897)"
2981273084,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia lagunensis,SPECIES,PH,,,,5601400,3869794,PRESERVED_SPECIMEN,M,,,"Loher, A. (no. 6310)"
2981272595,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon venosum,SPECIES,PH,"Camp Keithley, Lake Lanao, Mindanao.",,1906-09-01 0:00:00,3863451,3863451,PRESERVED_SPECIMEN,M,,,"Clemens, M.S. (no. 36936-2)"
